Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
H02,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.202168434858322,0,17436,0,17436,0,0,0,0,,,,,,,,,1711.98132324219,,,,30.553050507813,,,,,,,,,,,,,713.275979381823,713.275979381823,,,,,0.0923750549554825,0,,,,,,,,,,,,,No
H03,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.205936461687088,0,17117,0,17117,0,0,0,0,,,,,,,,,1711.98132324219,,,,30.164266204471,,,,,,,,,,,,,714.825369624798,714.825369624798,,,,,0.0940966606140137,0,,,,,,,,,,,,,No
H04,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.206830695271492,0,17043,0,17043,0,0,0,0,,,,,,,,,1711.98132324219,,,,32.0966784201031,,,,,,,,,,,,,676.429962990843,676.429962990843,,,,,0.094505250453949,0,,,,,,,,,,,,,No
H05,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183306321501732,0,19230,0,19230,0,0,0,0,,,,,,,,,1711.98132324219,,,,30.9140253262991,,,,,,,,,,,,,701.899971104313,701.899971104313,,,,,0.0837569236755371,0,,,,,,,,,,,,,No
H06,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.184902593493462,0,19064,0,19064,0,0,0,0,,,,,,,,,1711.98132324219,,,,31.1108977546628,,,,,,,,,,,,,694.602195746149,694.602195746149,,,,,0.0844862535595894,0,,,,,,,,,,,,,No
H07,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.176495611667633,0,19972,0,19972,0,0,0,0,,,,,,,,,1711.98132324219,,,,29.6366988579961,,,,,,,,,,,,,723.452766245791,723.452766245791,,,,,0.0806450694799423,0,,,,,,,,,,,,,No
H08,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.175458878278732,0,20090,0,20090,0,0,0,0,,,,,,,,,1711.98132324219,,,,29.1879730412727,,,,,,,,,,,,,742.829906931868,742.829906931868,,,,,0.0801713764667511,0,,,,,,,,,,,,,No
H09,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.177205488085747,0,19892,0,19892,0,0,0,0,,,,,,,,,1711.98132324219,,,,29.792826933404,,,,,,,,,,,,,719.363118327985,719.363118327985,,,,,0.0809694156050682,0,,,,,,,,,,,,,No
H10,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.17314039170742,0,20359,0,20359,0,0,0,0,,,,,,,,,1711.98132324219,,,,30.7505593066281,,,,,,,,,,,,,695.648192079253,695.648192079253,,,,,0.0791120529174805,0,,,,,,,,,,,,,No
H11,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.17934238910675,0,19655,0,19655,0,0,0,0,,,,,,,,,1711.98132324219,,,,29.6288805058459,,,,,,,,,,,,,735.136056735151,735.136056735151,,,,,0.0819457769393921,0,,,,,,,,,,,,,No
H12,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.176885321736336,0,19928,0,19928,0,0,0,0,,,,,,,,,1711.98132324219,,,,31.7402624436212,,,,,,,,,,,,,663.163639116077,663.163639116077,,,,,0.0808231309056282,0,,,,,,,,,,,,,No
