"","file","Well","Sample description 1","Sample description 2","Sample description 3","Sample description 4","Target","Conc(copies/µL)","Molecular Weight(pg/µL)","Status","Status Reason","Experiment","SampleType","TargetType","Supermix","DyeName(s)","Copies/20µLWell","TotalConfMax","TotalConfMin","PoissonConfMax","PoissonConfMin","Accepted Droplets","Positives","Negatives","Ch1+Ch2+","Ch1+Ch2-","Ch1-Ch2+","Ch1-Ch2-","Linkage","CNV","TotalCNVMax","TotalCNVMin","PoissonCNVMax","PoissonCNVMin","ReferenceCopies","UnknownCopies","Threshold1","Threshold2","Threshold3","ThresholdSigmaAbove","ThresholdSigmaBelow","ReferenceUsed","Ratio","TotalRatioMax","TotalRatioMin","PoissonRatioMax","PoissonRatioMin","Fractional Abundance","TotalFractionalAbundanceMax","TotalFractionalAbundanceMin","PoissonFractionalAbundanceMax","PoissonFractionalAbundanceMin","MeanAmplitudeOfPositives","MeanAmplitudeOfNegatives","MeanAmplitudeTotal","ExperimentComments","MergedWells","TotalConfidenceMax68","TotalConfidenceMin68","PoissonConfidenceMax68","PoissonConfidenceMin68","TotalCNVMax68","TotalCNVMin68","PoissonCNVMax68","PoissonCNVMin68","TotalRatioMax68","TotalRatioMin68","PoissonRatioMax68","PoissonRatioMin68","TotalFractionalAbundanceMax68","TotalFractionalAbundanceMin68","PoissonFractionalAbundanceMax68","PoissonFractionalAbundanceMin68","TiltCorrected","ddpcrNo","smpldscr01","smpldscr02","smpldscr03","smpldscr04","WellNumber","conc.copies.per.uL","column_label","WellName","WellType","Fprimer","Rprimer","Stnd_dil lvl","Templvol","watervol_pr_well","Fprimer_conc","Rprimer_conc","Probe_conc","Tube_No","flNm","WellNm02","unq_fltNmb","...1","Filt.Rnd","Filt.mbr.pore","Filt.Type","Biol.Rpl.nr","unkFilt.nr","Filtreret.volume..mL.","dato.for.filtrering","Tidspnkt.start.filt","Tidspnkt.slut.filt","Tidspnkt.Filt.indfrosset","Cartridge.nummer.I.manifold","Manifold.og.pumpe.nummer","Notat","ESXNR","subESXNr","ekstraktionsudbytte_vol_fra_filter_mL","ekstraktionsdato","konc_ng_per_uL","Note_til_ekstraktion","vol_ATL_buffer_uL","vol_proteinaseK_uL","vol_AL_buffer_uL","vol_96EtOH_uL","vol_AE_buffer_for_elutering_uL","fltvol.mL","flttim.end","flttim.sta","dt.f.filt","flttim.sta_hh","flttim.sta_mm","flttim.sta_hh_mm","flttim.end_hh","flttim.end_mm","flttim.end_hh_mm","fltm_end","fltm_sta","diff.time","extrvl_mL","extrconc_ngpuL","volATL_uL","volPK_uL","dt.f.extr","diff.dt.fil.extr","mlpermin","vlf.extrc","vly.rt","filt.smpltp","filt.psz","filt.mbr","extrconc_ngpuL_Pfltvol.L","covl","tmflt_end","tmflt_frz","tm.btw_fil_freez","filt.pszc","ddpcr_copies_uL","ddpcr_copies_uL_per_L","prv.type"
"194","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","A02","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.30465492606163","0","11571","0","11571","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"18.0906388835159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"555.154235969077","555.154235969077",NA,NA,NA,NA,"0.139200031757355","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","A02",0,"3","151","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","9","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","151","151",177,"Rnd04","PLC_3.00","DIS",7,"151",4800,"2024-jul-19",1101,1537,1548,4,3,NA,42,14,1.5,"2024-nov-12",24.2,NA,1440,160,800,800,200,4800,1537,1101,2024-07-19,11,"01","2024-07-19 11:01",15,"37","2024-07-19 15:37",2024-07-19 15:37:00,2024-07-19 11:01:00,276,1.5,24.2,1440,160,2024-11-12,116,17.3913043478261,1600,0.9375,"smpl",3,"PLC",5.04166666666667,5041.66666666667,2024-07-19 15:37:00,2024-07-19 15:48:00,11,"3",0,0,"akvarie"
"195","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","A03","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.29902058839798","0","11789","0","11789","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"18.7632231025732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"568.574573350849","568.574573350849",NA,NA,NA,NA,"0.136625811457634","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","A03",0,"3","159","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","17","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","159","159",185,"Rnd04","PLC_3.00","DIS",15,"159",4300,"2024-jul-19",1101,1735,1751,8,3,NA,42,22,1.5,"2024-nov-12",19.3,NA,1440,160,800,800,200,4300,1735,1101,2024-07-19,11,"01","2024-07-19 11:01",17,"35","2024-07-19 17:35",2024-07-19 17:35:00,2024-07-19 11:01:00,394,1.5,19.3,1440,160,2024-11-12,116,10.9137055837563,1600,0.9375,"smpl",3,"PLC",4.48837209302326,4488.37209302326,2024-07-19 17:35:00,2024-07-19 17:51:00,16,"3",0,0,"akvarie"
"196","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","A04","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.292203545570374","0","12064","0","12064","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"16.7676929420023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"599.303875391932","599.303875391932",NA,NA,NA,NA,"0.133511230349541","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","A04",0,"3","26","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","25","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","026","026",193,"Rnd01","PSE_0.22","DIS",2,"26",4500,"2024-jul-16",1226,1706,1806,1,3,NA,43,6,1.5,"2024-nov-14",16,NA,1440,160,800,800,200,4500,1706,1226,2024-07-16,12,"26","2024-07-16 12:26",17,"06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.5,16,1440,160,2024-11-14,121,16.0714285714286,1600,0.9375,"smpl",0.22,"PSE",3.55555555555556,3555.55555555556,2024-07-16 17:06:00,2024-07-16 18:06:00,60,"0.22",0,0,"akvarie"
"197","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","A05","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.265304684638977","0","13287","0","13287","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"16.2851527755774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"616.034742111742","616.034742111742",NA,NA,NA,NA,"0.121221579611301","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","A05",0,"3","34","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","33","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","034","034",201,"Rnd01","PSE_0.22","DIS",10,"34",3950,"2024-jul-16",1226,1706,1806,5,3,NA,43,14,1.5,"2024-nov-14",14.6,NA,1440,160,800,800,200,3950,1706,1226,2024-07-16,12,"26","2024-07-16 12:26",17,"06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.5,14.6,1440,160,2024-11-14,121,14.1071428571429,1600,0.9375,"smpl",0.22,"PSE",3.69620253164557,3696.20253164557,2024-07-16 17:06:00,2024-07-16 18:06:00,60,"0.22",0,0,"akvarie"
"198","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","B01","STD10E3",NA,NA,NA,"Myaare","290.091186523438",NA,"Manual","Droplets Analyzed Manually","DQ","PosCtrl","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","5801.82373046875",NA,NA,"302.318450927734","277.989685058594","10049","2196","7853","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,"7.22461844981949","20.7649494278775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4361.52196765337","547.14382425102","1380.69685469301",NA,NA,NA,NA,"296.313690185547","283.901397705078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","STD10E3","voltempl_10uL","1E3","Myaare","B01",290.091186523438,"3","std_10E3_Myaare","standard","Myaare_CO1_F01","Myaare_CO1_R02","3","10","0","0.25","1.2000000000000002","0.20000000000000001","2","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","STD","STD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.091186523438,NA,NA
"199","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","B02","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.275550603866577","0","12793","0","12793","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"19.8643029899275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"584.939973693862","584.939973693862",NA,NA,NA,NA,"0.125902786850929","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","B02",0,"3","152","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","10","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","152","152",178,"Rnd04","PLC_3.00","DIS",8,"152",5050,"2024-jul-19",1101,1537,1548,4,3,NA,42,15,1.5,"2024-nov-12",23.2,NA,1440,160,800,800,200,5050,1537,1101,2024-07-19,11,"01","2024-07-19 11:01",15,"37","2024-07-19 15:37",2024-07-19 15:37:00,2024-07-19 11:01:00,276,1.5,23.2,1440,160,2024-11-12,116,18.2971014492754,1600,0.9375,"smpl",3,"PLC",4.59405940594059,4594.05940594059,2024-07-19 15:37:00,2024-07-19 15:48:00,11,"3",0,0,"akvarie"
"200","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","B03","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.22509853541851","0","15660","0","15660","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"22.6270227865858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"539.669475297209","539.669475297209",NA,NA,NA,NA,"0.102851763367653","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","B03",0,"3","160","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","18","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","160","160",186,"Rnd04","PLC_3.00","DIS",16,"160",5100,"2024-jul-19",1101,1735,1751,8,3,NA,42,23,1.5,"2024-nov-12",25.5,NA,1440,160,800,800,200,5100,1735,1101,2024-07-19,11,"01","2024-07-19 11:01",17,"35","2024-07-19 17:35",2024-07-19 17:35:00,2024-07-19 11:01:00,394,1.5,25.5,1440,160,2024-11-12,116,12.9441624365482,1600,0.9375,"smpl",3,"PLC",5,5000,2024-07-19 17:35:00,2024-07-19 17:51:00,16,"3",0,0,"akvarie"
"201","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","B04","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.274648815393448","0","12835","0","12835","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"19.5358431580197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"548.958127129454","548.958127129454",NA,NA,NA,NA,"0.125490769743919","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","B04",0,"3","27","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","26","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","027","027",194,"Rnd01","PSE_0.22","DIS",3,"27",3800,"2024-jul-16",1226,1706,1806,2,3,NA,43,7,1.5,"2024-nov-14",13.1,NA,1440,160,800,800,200,3800,1706,1226,2024-07-16,12,"26","2024-07-16 12:26",17,"06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.5,13.1,1440,160,2024-11-14,121,13.5714285714286,1600,0.9375,"smpl",0.22,"PSE",3.44736842105263,3447.36842105263,2024-07-16 17:06:00,2024-07-16 18:06:00,60,"0.22",0,0,"akvarie"
"202","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","B05","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.240028977394104","0","14686","0","14686","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"19.3858780685587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"570.50027771287","570.50027771287",NA,NA,NA,NA,"0.109673373401165","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","B05",0,"3","35","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","34","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","035","035",202,"Rnd01","PSE_0.22","DIS",11,"35",4100,"2024-jul-16",1226,1706,1806,6,3,NA,43,15,1.4,"2024-nov-14",16.8,NA,1440,160,800,800,200,4100,1706,1226,2024-07-16,12,"26","2024-07-16 12:26",17,"06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.4,16.8,1440,160,2024-11-14,121,14.6428571428571,1600,0.875,"smpl",0.22,"PSE",4.09756097560976,4097.56097560976,2024-07-16 17:06:00,2024-07-16 18:06:00,60,"0.22",0,0,"akvarie"
"203","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","C01","STD10E2",NA,NA,NA,"Myaare","27.2553634643555",NA,"Manual","Droplets Analyzed Manually","DQ","PosCtrl","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","545.107299804688",NA,NA,"30.4753742218018","24.0441417694092","12052","276","11776","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,"8.09971415713634","20.6130884073999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4348.62953163921","539.840734842031","627.06490576105",NA,NA,NA,NA,"28.8971252441406","25.6158885955811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","STD10E2","voltempl_10uL","1E2","Myaare","C01",27.2553634643555,"3","std_10E2_Myaare","standard","Myaare_CO1_F01","Myaare_CO1_R02","2","10","0","0.25","1.2000000000000002","0.20000000000000001","3","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","STD","STD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2553634643555,NA,NA
"204","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","C02","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.254188537597656","0","13868","0","13868","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"22.6763013778002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"524.029570516537","524.029570516537",NA,NA,NA,NA,"0.116142757236958","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","C02",0,"3","153","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","11","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","153","153",179,"Rnd04","PLC_3.00","DIS",9,"153",4850,"2024-jul-19",1101,1554,1601,5,3,NA,42,16,1.5,"2024-nov-12",17.8,NA,1440,160,800,800,200,4850,1554,1101,2024-07-19,11,"01","2024-07-19 11:01",15,"54","2024-07-19 15:54",2024-07-19 15:54:00,2024-07-19 11:01:00,293,1.5,17.8,1440,160,2024-11-12,116,16.5529010238908,1600,0.9375,"smpl",3,"PLC",3.67010309278351,3670.10309278351,2024-07-19 15:54:00,2024-07-19 16:01:00,7,"3",0,0,"akvarie"
"205","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","C03","smpl",NA,NA,NA,"Myaare","0.0738131329417229",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","1.47626268863678",NA,NA,"0.352573275566101","0.00310005806386471","15939","1","15938","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"24.651542368558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4435.75048828125","534.669547396093","534.91429806683",NA,NA,NA,NA,"0.183729469776154","0.0200028996914625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","C03",0.0738131329417229,"3","NEK07","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","19","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","NEK07","NEK07",187,NA,"NoFilter_NK","NEK",NA,"NEK07",NA,NA,NA,NA,NA,NA,NA,"Negative extraction control in lab",42,24,0.2,"2024-nov-12",0.0505,NA,180,20,200,200,200,NA,NA,NA,NA,NA,NA,"NA NA:NA",NA,NA,"NA NA:NA",NA,NA,NA,0.2,0.0505,180,20,2024-11-12,NA,NA,200,1,"NK",0,"NoFilter",NA,NA,NA,NA,NA,"0",0.0738131329417229,NA,"NK"
"206","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","C04","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.199988976120949","0","17626","0","17626","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"26.6370127697577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"558.023091004464","558.023091004464",NA,NA,NA,NA,"0.0913792550563812","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","C04",0,"3","28","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","27","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","028","028",195,"Rnd01","PSE_0.22","DIS",4,"28",4600,"2024-jul-16",1226,1706,1806,2,3,NA,43,8,1.4,"2024-nov-14",14,NA,1440,160,800,800,200,4600,1706,1226,2024-07-16,12,"26","2024-07-16 12:26",17,"06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.4,14,1440,160,2024-11-14,121,16.4285714285714,1600,0.875,"smpl",0.22,"PSE",3.04347826086957,3043.47826086957,2024-07-16 17:06:00,2024-07-16 18:06:00,60,"0.22",0,0,"akvarie"
"207","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","C05","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.185691624879837","0","18983","0","18983","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"29.8276307978265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"553.901207572673","553.901207572673",NA,NA,NA,NA,"0.0848467722535133","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","C05",0,"3","36","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","35","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","036","036",203,"Rnd01","PSE_0.22","DIS",12,"36",4100,"2024-jul-16",1226,1706,1806,6,3,NA,43,16,1.5,"2024-nov-14",13.7,NA,1440,160,800,800,200,4100,1706,1226,2024-07-16,12,"26","2024-07-16 12:26",17,"06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.5,13.7,1440,160,2024-11-14,121,14.6428571428571,1600,0.9375,"smpl",0.22,"PSE",3.34146341463415,3341.46341463415,2024-07-16 17:06:00,2024-07-16 18:06:00,60,"0.22",0,0,"akvarie"
"208","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","D01","STD10E1",NA,NA,NA,"Myaare","28.5769786834717",NA,"Manual","Droplets Analyzed Manually","DQ","PosCtrl","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","571.53955078125",NA,NA,"32.0491676330566","25.1150054931641","10876","261","10615","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,"6.12912969412922","19.3380808610622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4379.0675418313","549.313327033555","641.218977094442",NA,NA,NA,NA,"30.3472232818604","26.8093929290771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","STD10E1","voltempl_10uL","1E1","Myaare","D01",28.5769786834717,"3","std_10E1_Myaare","standard","Myaare_CO1_F01","Myaare_CO1_R02","1","10","0","0.25","1.2000000000000002","0.20000000000000001","4","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","STD","STD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5769786834717,NA,NA
"209","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","D02","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.263283312320709","0","13389","0","13389","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"22.3842436689276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"522.366220708869","522.366220708869",NA,NA,NA,NA,"0.12029804289341","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","D02",0,"3","154","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","12","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","154","154",180,"Rnd04","PLC_3.00","DIS",10,"154",5000,"2024-jul-19",1101,1554,1601,5,3,NA,42,17,1.5,"2024-nov-12",14.6,NA,1440,160,800,800,200,5000,1554,1101,2024-07-19,11,"01","2024-07-19 11:01",15,"54","2024-07-19 15:54",2024-07-19 15:54:00,2024-07-19 11:01:00,293,1.5,14.6,1440,160,2024-11-12,116,17.0648464163823,1600,0.9375,"smpl",3,"PLC",2.92,2920,2024-07-19 15:54:00,2024-07-19 16:01:00,7,"3",0,0,"akvarie"
"210","swk_ddpcr0064_20250121_20250121_125508_345_measure_conc_on_filters_Myaare_dil1to1.csv","D03","smpl",NA,NA,NA,"Myaare","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.229824632406235","0","15338","0","15338","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1604.99963378906",NA,NA,NA,"26.1869517789836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"558.538406575017","558.538406575017",NA,NA,NA,NA,"0.105011090636253","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0064","smpl","voltempl_10uL",NA,"Myaare","D03",0,"3","9","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","20","setup_ddpcr0064_Myaare_dil1to1_20250120.xls","009","009",188,"Rnd01","PLC_0.22","DIS",1,"9",4100,"2024-jul-16",1140,1601,1705,1,2,NA,43,1,1.4,"2024-nov-14",14.2,NA,1440,160,800,800,200,4100,1601,1140,2024-07-16,11,"40","2024-07-16 11:40",16,"01","2024-07-16 16:01",2024-07-16 16:01:00,2024-07-16 11:40:00,261,1.4,14.2,1440,160,2024-11-14,121,15.7088122605364,1600,0.875,"smpl",0.22,"PLC",3.46341463414634,3463.41463414634,2024-07-16 16:01:00,2024-07-16 17:05:00,64,"0.22",0,0,"akvarie"
